Wall time,Step,Value
1712446233.5831287,272708,-9061.599609375
1712446236.4268942,272823,-9219.849609375
1712446269.2892377,274348,-9834.9501953125
1712446271.5780606,274385,-9838.7001953125
1712446276.4937446,274472,-9632.7001953125
1712446310.2959538,275074,-5951.14990234375
1712446319.400478,275237,-5555.39990234375
1712446323.5170674,275317,-5637.2001953125
1712446324.6674936,275332,-5521.7001953125
1712446327.8629851,275391,-5211.85009765625
1712446333.2376404,275485,-4326.4501953125
1712446336.0557609,275537,-3543.0
1712446338.7395775,275585,-3368.85009765625
1712446344.834624,275689,-2051.0
1712446355.4505923,275885,-2333.300048828125
1712446358.2797806,275937,-2386.800048828125
1712446360.2405012,275969,-2406.449951171875
1712446362.5484989,276009,-2411.050048828125
1712446364.342163,276037,-2407.949951171875
1712446366.0965374,276065,-2412.85009765625
1712446372.7005107,276200,-2469.949951171875
1712446374.5661652,276229,-2430.0
1712446379.8942714,276321,-2502.5
1712446385.4337487,276457,-2465.050048828125
1712446389.152422,276529,-2468.699951171875
1712446397.5181043,276693,-2203.64990234375
1712446410.7259138,277016,-3111.75
1712446421.075497,277368,-3570.449951171875
1712446430.518171,277761,-4287.2001953125
1712446437.5064454,278088,-4513.60009765625
1712446441.1092405,278244,-4590.75
1712446452.5821826,278795,-4613.75
1712446455.5343318,278918,-4486.75
1712446477.3119738,279916,-4630.25
1712446516.8659513,281821,-5997.25
1712446523.0278966,282101,-6106.39990234375
1712446528.2178614,282313,-6458.64990234375
1712446532.56228,282505,-6438.4501953125
1712446538.257034,282765,-6962.10009765625
1712446548.4767513,283204,-6788.5
1712446550.977603,283307,-6837.7998046875
1712446557.707292,283619,-6549.5498046875
1712446562.3263068,283827,-6518.39990234375
1712446567.4513674,284055,-6489.89990234375
1712446573.1277385,284313,-6870.14990234375
1712446581.1237106,284685,-7181.85009765625
1712446584.4445214,284824,-7171.35009765625
1712446599.7262826,285513,-7997.10009765625
1712446609.6378946,285929,-8553.599609375
1712446628.6203501,286599,-8964.75
1712446641.8649702,287072,-8755.5
1712446648.964263,287301,-8236.599609375
1712446653.5589929,287454,-8098.5
1712446663.9432905,287793,-7718.2998046875
1712446666.55775,287873,-7244.10009765625
1712446670.3266563,287997,-7065.64990234375
1712446673.2795026,288089,-7018.10009765625
1712446676.2075758,288181,-7095.64990234375
1712446682.3574014,288391,-7568.2998046875
1712446688.3105257,288596,-8034.7998046875
1712446694.7279959,288801,-7473.64990234375
1712446697.1132383,288873,-6906.0
1712446701.2150471,289009,-6556.0
1712446705.480072,289149,-6853.14990234375
1712446709.7431486,289289,-7184.85009765625
1712446713.0129275,289393,-7277.7001953125
1712446721.7046237,289681,-6135.0498046875
1712446730.4461777,289957,-5452.5498046875
1712446734.194686,290077,-5420.5
1712446740.7843113,290288,-5595.89990234375
1712446760.8243482,290961,-5943.25
1712446764.606259,291086,-5913.0
1712446775.6419795,291461,-6329.2998046875
1712446779.7489269,291596,-6229.5
1712446794.6292746,292093,-5892.64990234375
1712446806.4830525,292497,-6620.9501953125
1712446811.4618313,292665,-6873.2998046875
1712446813.7755215,292736,-6603.64990234375
1712446822.0377557,293005,-6366.2001953125
1712446830.818089,293315,-6309.14990234375
1712446833.846837,293412,-6233.5498046875
1712446836.4539857,293492,-5977.9501953125
1712446842.8556516,293694,-5961.0498046875
1712446848.9929366,293905,-6304.60009765625
1712446853.0887764,294041,-6357.39990234375
1712446855.8478687,294128,-6404.5498046875
1712446861.5519724,294323,-6448.7998046875
1712446868.3129532,294537,-6471.2001953125
1712446873.561027,294717,-6646.25
1712446878.6773622,294889,-6809.89990234375
1712446884.9002864,295085,-6250.5
1712446887.71377,295175,-6366.85009765625
1712446912.565121,296044,-6219.7001953125
1712446917.635631,296197,-5356.0498046875
1712446921.046056,296308,-5117.14990234375
1712446927.3412614,296505,-4715.60009765625
1712446930.5181427,296608,-4710.9501953125
1712446933.8545287,296713,-4573.25
1712446937.7937047,296841,-4815.75
1712446940.8846967,296939,-4880.0
1712446943.9587338,297035,-4825.2001953125
1712446948.7377734,297192,-4893.2998046875
1712446961.7004511,297616,-4710.35009765625
1712446966.1260092,297761,-4627.2001953125
1712446969.6644428,297873,-4411.25
1712446976.784702,298185,-5247.2001953125
1712446979.8541176,298285,-5073.5
1712446984.9711945,298457,-4900.0498046875
1712446988.899763,298589,-4937.2001953125
1712446995.9738045,298825,-4902.60009765625
1712447001.1671908,299005,-4668.2001953125
1712447008.1998453,299253,-4745.5498046875
1712447013.1246743,299425,-4243.25
1712447017.59873,299579,-4334.2998046875
1712447026.3587916,299889,-4357.85009765625
1712447044.4540122,300493,-4725.60009765625
1712447055.5836165,300864,-4749.85009765625
1712447069.1417637,301337,-4758.64990234375
1712447084.4240148,301877,-5510.64990234375
1712447090.5230732,302087,-5369.89990234375
1712447094.0798342,302201,-5384.7998046875
1712447096.407226,302274,-5340.10009765625
1712447104.6299918,302561,-5484.4501953125
1712447127.0937269,303325,-4993.7998046875
1712447145.5040827,303943,-5232.5498046875
1712447153.4900858,304209,-5625.9501953125
1712447157.1126053,304328,-5880.25
1712447171.2237175,304833,-7615.7998046875
1712447181.357576,305179,-7557.5498046875
1712447198.2164187,305789,-7741.7998046875
1712447204.364561,306003,-7578.14990234375
1712447227.0332468,306792,-9446.099609375
1712447235.3718917,307083,-9113.2001953125
1712447243.237786,307343,-8699.900390625
1712447247.073391,307471,-8647.0498046875
1712447254.7645786,307737,-8588.4501953125
1712447262.8612878,308004,-8522.0
1712447266.0265396,308129,-8438.0498046875
1712447271.5088918,308324,-8686.349609375
1712447280.2779548,308617,-8666.900390625
1712447285.616892,308800,-8668.0
1712447306.3051414,309533,-8438.0498046875
1712447310.1705437,309661,-8447.349609375
1712447313.5388522,309769,-8020.14990234375
1712447317.5156708,309900,-7898.25
1712447322.1306212,310053,-6582.0498046875
1712447332.0972233,310405,-6988.9501953125
1712447350.364642,311088,-6682.14990234375
1712447355.8168077,311273,-6808.2001953125
1712447370.2288256,311756,-5361.60009765625
1712447418.827061,313475,-7133.39990234375
1712447449.2439125,314540,-9062.650390625
1712447490.8893194,315948,-9566.2001953125
1712447494.8231025,316078,-9163.0498046875
1712447497.519398,316162,-8610.900390625
1712447501.3731368,316288,-8533.5498046875
1712447507.4487064,316497,-9108.400390625
1712447517.4644864,316817,-8802.4501953125
1712447524.9476416,317083,-8745.599609375
1712447531.9095836,317309,-8236.150390625
1712447536.5041716,317464,-8214.7998046875
1712447553.4876828,318062,-6816.14990234375
1712447565.7183485,318501,-7600.85009765625
1712447570.243442,318651,-6545.64990234375
1712447576.2888865,318857,-5956.2998046875
1712447586.5905013,319205,-6555.85009765625
1712447591.799428,319381,-6711.0498046875
1712447596.340368,319537,-6934.5498046875
1712447600.7952182,319685,-7060.0498046875
1712447603.7376006,319778,-7067.10009765625
1712447625.4566686,320557,-6787.7998046875
1712447629.420752,320689,-6798.5
1712447637.6302824,320982,-6952.5498046875
1712447659.291616,321993,-7276.89990234375
1712447695.8321693,323591,-10590.349609375
1712447705.3985834,324049,-10518.349609375
1712447726.170778,324954,-10903.2998046875
1712447744.1773038,325821,-11120.5498046875
1712447791.596389,328135,-17556.30078125
1712447804.2586107,328757,-17478.30078125
1712447817.8351111,329421,-17325.44921875
1712447863.3283007,331626,-19513.19921875
1712447874.4367452,332128,-20353.25
1712447896.1622717,333158,-20063.099609375
1712447901.4136758,333397,-19013.599609375
1712447951.217599,335880,-21731.650390625
1712447963.221521,336469,-22219.0
1712447976.3385675,337054,-22499.80078125
1712447979.7752223,337201,-22505.150390625
1712447996.306787,337973,-22814.25
1712448001.0389552,338187,-22018.400390625
1712448005.7275498,338398,-15714.2001953125
1712448011.1766407,338654,-15540.400390625
1712448018.0023406,338977,-15790.099609375
1712448022.7631717,339192,-15912.25
1712448026.2032948,339338,-13250.0498046875
1712448037.411216,339863,-13223.5498046875
1712448041.4285557,340041,-12530.75
1712448046.0346904,340253,-12364.2998046875
1712448051.1693316,340485,-12326.849609375
1712448065.5521507,341197,-12141.5498046875
1712448067.6523478,341279,-12138.599609375
1712448077.640775,341763,-12101.4501953125
1712448084.9667218,342110,-12100.650390625
1712448088.6910021,342269,-7557.25
1712448114.8342478,343492,-9578.7001953125
1712448129.4033682,344144,-9871.900390625
1712448138.7384276,344593,-11372.0
1712448142.236724,344737,-11373.150390625
1712448147.2420971,344967,-11014.2998046875
1712448155.9865582,345359,-10654.2001953125
1712448161.5131414,345613,-10438.9501953125
1712448165.136168,345765,-10325.150390625
1712448172.4612796,346114,-10832.400390625
1712448177.8918173,346362,-11044.849609375
1712448181.1567757,346497,-11048.2001953125
1712448184.363158,346633,-11062.2998046875
1712448190.415481,346917,-11830.25
1712448194.9582834,347122,-11842.5
1712448206.513606,347625,-11742.849609375
1712448215.7565804,348044,-11513.75
1712448220.622971,348261,-11828.7998046875
1712448237.226431,348988,-8522.5
1712448243.0894015,349261,-8743.900390625
1712448252.7226603,349729,-9798.650390625
1712448262.398126,350165,-8025.2998046875
1712448284.718158,351194,-9759.4501953125
1712448298.376351,351796,-8628.599609375
1712448308.0211494,352227,-8966.650390625
1712448335.9261756,353517,-8993.4501953125
1712448340.832541,353733,-9485.849609375
1712448347.1454322,354023,-9482.849609375
1712448351.6383228,354215,-9439.400390625
1712448383.932311,355763,-10284.2001953125
1712448393.8235118,356207,-10158.599609375
1712448402.3770833,356611,-10476.9501953125
1712448409.940196,356965,-9560.2001953125
1712448416.3790598,357267,-10015.25
1712448424.1915357,357637,-10395.9501953125
1712448439.7958405,358369,-9990.349609375
1712448448.316754,358777,-9896.400390625
1712448500.7418377,361349,-12572.9501953125
1712448530.1337838,362821,-12876.75
1712448541.449013,363366,-14067.4501953125
1712448553.51371,363951,-13876.849609375
1712448557.052945,364093,-13798.900390625
1712448587.3270922,365605,-14384.400390625
1712448651.1469913,368695,-19797.69921875
1712448655.5209484,368877,-18856.5
1712448659.8071258,369056,-18645.44921875
1712448702.3355472,371041,-19890.44921875
1712448720.0751407,371729,-19088.849609375
1712448726.6789029,371977,-18431.44921875
1712448743.3540714,372653,-18960.75
1712448760.4639263,373356,-19048.849609375
1712448777.011105,373988,-17588.94921875
1712448780.762843,374118,-16111.5
1712448785.9452696,374313,-15898.099609375
1712448793.960905,374633,-14778.5498046875
1712448798.8585129,374815,-14851.0498046875
1712448808.9919505,375215,-16101.25
1712448815.6366932,375469,-16222.0498046875
1712448826.4579566,375869,-13296.75
1712448836.8621721,376249,-12972.7998046875
1712448847.2068326,376645,-9831.150390625
1712448855.3306637,376980,-10171.5498046875
1712448866.2443752,377448,-9044.650390625
1712448875.5297997,377809,-9772.849609375
1712448895.3007073,378597,-9205.75
1712448910.670963,379204,-10169.150390625
1712448914.6010683,379341,-10297.9501953125
1712448924.5916166,379741,-11215.7001953125
1712448933.776013,380097,-11171.0
1712448947.8557277,380674,-12594.650390625
1712448965.7890196,381353,-12881.2998046875
1712448983.8437412,382094,-13271.25
1712448988.6905758,382277,-13059.349609375
1712448993.683828,382467,-13118.849609375
1712449003.0497603,382839,-13131.7001953125
1712449010.205649,383117,-12481.75
1712449018.0640147,383423,-12301.150390625
1712449043.0724084,384461,-12906.599609375
1712449060.2878718,385157,-14182.0498046875
1712449068.0004587,385461,-14189.2001953125
1712449074.6099854,385720,-14087.099609375
1712449083.7032907,386083,-14928.0498046875
1712449125.0008144,387758,-16776.30078125
1712449138.3502254,388280,-16374.900390625
1712449155.1774948,388986,-16973.349609375
1712449159.2501748,389140,-16363.599609375
1712449172.8279016,389677,-15166.25
1712449184.5629346,390125,-14773.5
1712449188.7330837,390278,-14634.5498046875
1712449193.0223887,390429,-14161.400390625
1712449197.9385006,390614,-14420.0
1712449201.8944333,390761,-14473.650390625
1712449208.5545952,391029,-13271.25
1712449213.5146027,391220,-13613.5498046875
1712449217.541337,391364,-13869.650390625
