Wall time,Step,Value
1712361566.357792,149585,-2528.81005859375
1712361572.467088,149826,-2493.9599609375
1712361575.12542,149928,-2542.72998046875
1712361580.3514469,150151,-2532.679931640625
1712361585.5373778,150350,-2577.5400390625
1712361595.9486969,150765,-2651.18994140625
1712361598.6981912,150873,-2776.639892578125
1712361601.028045,150958,-2794.47998046875
1712361603.696843,151061,-2777.469970703125
1712361605.94696,151144,-2813.419921875
1712361608.6027014,151245,-2897.43994140625
1712361611.3230202,151349,-2972.030029296875
1712361615.1586666,151505,-3161.5400390625
1712361620.0648406,151692,-3229.340087890625
1712361626.7602034,151954,-3167.1298828125
1712361629.6817389,152071,-3191.989990234375
1712361634.2666347,152240,-3093.260009765625
1712361638.9527793,152414,-3094.909912109375
1712361646.6485846,152733,-3062.139892578125
1712361650.4633763,152887,-3164.030029296875
1712361652.989031,152981,-3229.419921875
1712361655.6884737,153085,-3416.699951171875
1712361658.2526865,153184,-3353.550048828125
1712361661.0025022,153289,-3438.300048828125
1712361672.6543252,153737,-3253.489990234375
1712361686.9829116,154294,-3050.7900390625
1712361689.610068,154393,-3018.409912109375
1712361694.7093754,154589,-3006.39990234375
1712361698.1349814,154725,-3145.820068359375
1712361700.8643444,154829,-3121.7099609375
1712361709.012231,155144,-3207.419921875
1712361711.9052372,155255,-3092.3701171875
1712361714.7281349,155360,-3015.409912109375
1712361717.649415,155472,-3107.699951171875
1712361720.3914092,155577,-3143.320068359375
1712361725.4689074,155768,-2941.219970703125
1712361728.562096,155889,-2892.449951171875
1712361736.657593,156203,-2892.719970703125
1712361742.2221527,156417,-2850.260009765625
1712361749.3900297,156705,-3085.239990234375
1712361752.944838,156848,-2996.35009765625
1712361757.859961,157036,-3076.18994140625
1712361761.337752,157176,-3191.080078125
1712361769.4049454,157488,-3272.5400390625
1712361772.5162134,157609,-3240.699951171875
1712361775.0404081,157705,-3229.320068359375
1712361777.7614725,157809,-3145.47998046875
1712361780.3362343,157908,-3176.1298828125
1712361783.1705554,158016,-3171.39990234375
1712361786.0743268,158128,-3201.419921875
1712361791.9614813,158358,-3145.110107421875
1712361794.522218,158459,-3207.110107421875
1712361797.6405246,158581,-3235.699951171875
1712361799.9042764,158665,-3310.25
1712361804.3820534,158852,-3247.669921875
1712361807.6510003,158978,-3235.860107421875
1712361816.0340288,159330,-4076.64990234375
1712361824.173892,159643,-3937.889892578125
1712361827.6242642,159781,-3947.389892578125
1712361834.1863494,160041,-3995.219970703125
1712361845.0081174,160453,-3667.300048828125
1712361848.221444,160579,-3727.39990234375
1712361853.3888557,160780,-3717.139892578125
1712361855.9125824,160877,-3641.469970703125
1712361863.4473474,161169,-3609.5400390625
1712361869.8942251,161424,-3470.6298828125
1712361872.5945406,161529,-3395.06005859375
1712361875.4091601,161637,-3316.179931640625
1712361881.2517614,161865,-3338.389892578125
1712361884.3490076,161989,-3206.139892578125
1712361887.3212895,162105,-2509.77001953125
1712361889.6891925,162196,-2526.5400390625
1712361895.2840717,162415,-2495.330078125
1712361903.2412195,162721,-2449.679931640625
1712361905.6311607,162812,-2521.199951171875
1712361911.53249,163045,-2581.1201171875
1712361914.6522915,163167,-2594.719970703125
1712361917.5201907,163277,-2565.909912109375
1712361922.7557473,163480,-2535.510009765625
1712361925.3381345,163578,-2545.25
1712361934.2658691,163924,-2549.449951171875
1712361938.9708383,164099,-2690.909912109375
1712361942.357057,164233,-2990.949951171875
1712361947.626859,164437,-3062.239990234375
1712361950.3175027,164541,-3053.550048828125
1712361952.3322518,164616,-3056.52001953125
1712361955.0503387,164722,-3021.340087890625
1712361957.0342124,164795,-2987.47998046875
1712361958.4875846,164841,-2972.919921875
1712361961.1800854,164945,-2951.5400390625
1712361968.9289126,165243,-3181.760009765625
1712361971.7091868,165351,-3251.159912109375
1712361974.4312294,165456,-3129.030029296875
1712361977.1851768,165562,-3160.89990234375
1712361979.6998785,165658,-3275.4599609375
1712361982.4528854,165762,-3250.52001953125
1712361985.1562366,165865,-3235.7900390625
1712361990.5455394,166077,-3455.429931640625
1712361993.307067,166188,-3512.159912109375
1712361995.6508448,166277,-3512.989990234375
1712361998.5814006,166396,-3535.219970703125
1712362000.2871544,166454,-3452.02001953125
1712362001.4252014,166488,-3397.360107421875
1712362008.6869297,166773,-3192.080078125
1712362017.3762915,167128,-3292.090087890625
1712362021.9370701,167304,-3312.9599609375
1712362029.8062365,167642,-3887.159912109375
1712362032.455006,167747,-3757.3701171875
1712362034.9129755,167841,-3896.820068359375
1712362037.3892176,167938,-3770.840087890625
1712362039.8687446,168037,-3868.449951171875
1712362052.731172,168570,-3760.14990234375
1712362063.5980692,169001,-3479.6298828125
1712362068.9729438,169213,-3502.820068359375
1712362071.4849782,169311,-3467.669921875
1712362074.1488402,169413,-3471.239990234375
1712362079.6712062,169635,-3326.169921875
1712362081.9812388,169721,-3288.449951171875
1712362084.1513336,169803,-3257.030029296875
1712362091.9087715,170104,-3195.199951171875
1712362100.5401027,170441,-2537.699951171875
1712362103.224796,170547,-2399.18994140625
1712362106.3466737,170669,-2442.75
1712362112.1982133,170905,-2389.2099609375
1712362115.3618658,171032,-2398.5400390625
1712362117.8239284,171128,-2447.340087890625
1712362123.0963252,171333,-2510.199951171875
1712362125.6092227,171429,-2464.93994140625
1712362132.1209524,171690,-2565.8798828125
1712362136.3296926,171862,-2785.260009765625
1712362138.93025,171961,-2716.31005859375
1712362141.229133,172049,-2748.570068359375
1712362144.4213922,172177,-2786.77001953125
1712362146.9848251,172274,-2772.489990234375
1712362152.0191646,172468,-2848.409912109375
1712362155.127211,172589,-2814.080078125
1712362163.295835,172907,-2781.52001953125
1712362176.3860714,173401,-2792.31005859375
1712362189.7230213,173943,-2780.659912109375
1712362212.4065728,174831,-3348.360107421875
1712362214.8644938,174925,-3209.18994140625
1712362217.4178057,175024,-3259.8701171875
1712362219.6897955,175111,-3240.260009765625
1712362222.5883062,175224,-3269.860107421875
1712362233.274768,175654,-3423.5400390625
1712362236.4146273,175777,-3310.780029296875
1712362241.1360478,175957,-3326.31005859375
1712362244.047832,176073,-3335.860107421875
1712362249.964023,176305,-3338.949951171875
1712362252.8337424,176413,-3302.81005859375
1712362255.389878,176509,-3350.77001953125
1712362260.0123405,176704,-3784.340087890625
1712362265.869081,176933,-3746.030029296875
1712362268.3389285,177029,-3658.25
1712362271.1239812,177140,-3669.570068359375
1712362273.6821995,177237,-3615.139892578125
1712362275.482648,177301,-3694.72998046875
1712362280.0629618,177471,-3332.7099609375
1712362282.5620375,177568,-3213.97998046875
1712362285.4037492,177678,-3237.739990234375
1712362290.9819782,177893,-3193.969970703125
1712362296.6876864,178116,-3220.360107421875
1712362299.3505657,178220,-3136.1298828125
1712362312.3502045,178720,-3451.43994140625
1712362317.0937674,178900,-3405.139892578125
1712362329.7139866,179396,-3325.449951171875
1712362332.4850488,179501,-3342.39990234375
1712362335.2369802,179609,-3300.820068359375
1712362345.1560748,179981,-3365.52001953125
1712362359.797867,180481,-3463.77001953125
1712362362.9521909,180577,-3428.090087890625
1712362372.5799768,180879,-3442.760009765625
1712362375.1071887,180976,-3412.050048828125
1712362383.6424882,181244,-3364.510009765625
1712362387.0259154,181349,-3234.780029296875
1712362395.0673404,181593,-3172.60009765625
1712362398.1493843,181693,-2717.830078125
1712362400.8177004,181776,-2692.929931640625
1712362403.4571095,181857,-2705.2900390625
1712362406.1955254,181942,-2808.419921875
1712362409.1637156,182035,-2818.139892578125
1712362411.5437183,182106,-2815.840087890625
1712362417.0778596,182277,-2494.93994140625
1712362419.8347015,182364,-2512.760009765625
1712362422.3198986,182438,-2550.739990234375
1712362424.6401367,182509,-2492.75
1712362427.1543806,182587,-2535.0
1712362429.572581,182660,-2525.530029296875
1712362432.3565416,182747,-2592.719970703125
1712362435.3242543,182839,-2603.85009765625
1712362437.9825974,182920,-2594.02001953125
1712362451.2928834,183361,-2541.780029296875
1712362460.0338254,183661,-2463.080078125
1712362463.380686,183768,-2425.659912109375
1712362466.5438979,183865,-2425.2099609375
1712362469.170951,183945,-2533.820068359375
1712362474.976025,184127,-2674.93994140625
1712362477.9909055,184221,-2567.449951171875
1712362480.8882973,184311,-2553.159912109375
1712362483.9189095,184405,-2536.679931640625
1712362487.0795333,184505,-2566.030029296875
1712362489.6376278,184582,-2587.530029296875
1712362492.7557752,184680,-2611.449951171875
1712362495.9135227,184777,-2502.389892578125
1712362500.6418614,184933,-2586.389892578125
1712362516.4700081,185468,-2804.47998046875
1712362522.0083337,185665,-2808.68994140625
1712362524.1804318,185745,-2788.780029296875
1712362535.9338899,186186,-2733.820068359375
1712362539.8287578,186317,-3023.77001953125
1712362542.6738305,186426,-3058.360107421875
1712362548.2419972,186641,-3282.2099609375
1712362559.4482646,187071,-3148.929931640625
1712362567.4542487,187374,-3259.6298828125
1712362573.1043687,187593,-3292.590087890625
1712362584.4738564,188029,-3238.409912109375
1712362587.4970515,188148,-3220.389892578125
1712362590.153771,188247,-3395.659912109375
1712362593.4800935,188378,-3340.889892578125
1712362602.199332,188713,-3427.7099609375
1712362608.0103061,188936,-3389.300048828125
1712362611.1334863,189058,-3146.719970703125
1712362613.6955442,189153,-3270.10009765625
1712362615.6817808,189222,-3333.75
1712362618.4704301,189327,-3136.52001953125
1712362623.8844554,189539,-3137.830078125
1712362626.5178835,189641,-3123.820068359375
1712362635.4608698,189994,-3082.3701171875
1712362638.7499228,190125,-3120.739990234375
1712362641.4214337,190231,-3151.239990234375
1712362644.4493508,190350,-3094.530029296875
1712362646.9887536,190449,-3063.949951171875
1712362649.95666,190549,-3024.159912109375
1712362664.5311224,191099,-2783.06005859375
1712362667.4036264,191209,-2720.60009765625
1712362669.9927526,191309,-2701.830078125
1712362683.564848,191796,-2667.280029296875
1712362690.5010774,192017,-2621.31005859375
1712362692.7341495,192083,-2619.080078125
1712362695.7727642,192177,-2614.320068359375
1712362699.2173567,192289,-2694.330078125
1712362706.8665483,192537,-2719.860107421875
1712362709.6125147,192623,-2758.75
1712362712.2316966,192704,-2701.64990234375
1712362715.0414486,192789,-2641.9599609375
1712362718.4305122,192898,-2591.409912109375
1712362721.734908,193001,-2580.3798828125
1712362724.9212399,193101,-2559.510009765625
1712362730.853696,193288,-2566.590087890625
1712362736.3687928,193457,-2584.699951171875
1712362738.8903158,193533,-2619.550048828125
1712362741.8801684,193626,-2651.679931640625
1712362747.800109,193812,-2676.800048828125
1712362750.4659066,193894,-2646.989990234375
1712362755.8987806,194061,-2624.3701171875
1712362760.9347186,194213,-2526.679931640625
1712362764.298458,194321,-2639.080078125
1712362767.5881722,194427,-2752.85009765625
1712362770.8645175,194529,-2696.18994140625
1712362773.8496537,194622,-2611.300048828125
1712362792.4481912,195237,-3566.429931640625
1712362795.88471,195346,-3594.659912109375
1712362798.967611,195444,-3585.580078125
1712362803.1311698,195461,-3546.06005859375
1712362806.2711215,195479,-3511.429931640625
1712362810.5935926,195497,-3435.139892578125
1712362813.2296417,195525,-3399.219970703125
1712362818.0997024,195585,-3263.030029296875
1712362821.106074,195632,-3182.75
1712362823.9284096,195661,-3084.75
1712362826.3586628,195694,-3018.3798828125
1712362837.8390627,195856,-2844.989990234375
1712362843.2668514,195925,-2773.39990234375
1712362846.2883623,195965,-2670.949951171875
1712362848.7863214,196001,-2542.989990234375
1712362852.8219805,196049,-2512.820068359375
1712362858.2702389,196117,-1722.260009765625
1712362861.2718039,196161,-1422.760009765625
1712362863.898794,196193,-1338.8499755859375
1712362866.6603932,196231,-1298.1400146484375
1712362869.1404352,196264,-1322.6700439453125
1712362872.1981637,196305,-1320.5699462890625
1712362874.8849146,196341,-1333.9200439453125
1712362880.2343805,196417,-1356.31005859375
1712362883.5784867,196461,-1314.3599853515625
1712362885.7466838,196485,-1330.4599609375
1712362887.4317415,196501,-1292.1199951171875
1712362889.2302632,196520,-1323.3599853515625
1712362891.2464743,196541,-1340.0400390625
1712362893.6606336,196573,-1381.9200439453125
1712362896.1092749,196608,-1362.199951171875
1712362898.8622377,196642,-1377.8800048828125
1712362905.9987216,196737,-1496.4300537109375
1712362908.492282,196769,-1507.469970703125
1712362913.6235247,196837,-1517.18994140625
1712362915.9019904,196885,-1525.6400146484375
1712362924.037345,197209,-1649.0999755859375
1712362926.2882864,197293,-1799.050048828125
1712362930.4921188,197472,-1901.6700439453125
1712362933.239401,197581,-1972.7900390625
1712362936.076525,197693,-2207.669921875
1712362940.963206,197884,-2231.52001953125
1712362943.2984757,197972,-2279.929931640625
1712362948.5925379,198177,-2368.570068359375
1712362951.1296628,198277,-2367.27001953125
1712362958.1463623,198564,-2793.47998046875
1712362961.1033032,198679,-2802.530029296875
1712362964.052605,198793,-3067.360107421875
1712362967.0335531,198912,-3106.85009765625
1712362973.0258145,199133,-3126.510009765625
1712362975.980707,199225,-3106.3701171875
1712362982.5305014,199487,-3241.47998046875
1712362985.0638177,199585,-3338.989990234375
1712362987.4033258,199673,-3352.300048828125
1712362993.026332,199862,-3241.739990234375
1712362995.6372814,199945,-3203.3798828125
1712362999.1342773,200037,-3079.989990234375
